5.400000000000000000e+01;7.747990373933470210e+01
5.500000000000000000e+01;7.674758552060849581e+01
5.600000000000000000e+01;7.538588561957496381e+01
5.700000000000000000e+01;7.410204298755903096e+01
5.800000000000000000e+01;7.705051381903247432e+01
5.900000000000000000e+01;7.930533043452085451e+01
6.000000000000000000e+01;7.868600657463593961e+01
6.100000000000000000e+01;8.390999337000600633e+01
6.200000000000000000e+01;7.880620814634298199e+01
6.300000000000000000e+01;7.832295710275806755e+01
6.400000000000000000e+01;8.192602488313934828e+01
6.500000000000000000e+01;7.528257991462545817e+01
6.600000000000000000e+01;8.074834593409399019e+01
6.700000000000000000e+01;7.667929768278456493e+01
6.800000000000000000e+01;8.090613176937318940e+01
6.900000000000000000e+01;7.979881104475602172e+01
7.000000000000000000e+01;7.866872886718724089e+01
7.100000000000000000e+01;8.188778403670524142e+01
7.200000000000000000e+01;7.781823661855258933e+01
7.300000000000000000e+01;8.072292485956690200e+01
7.400000000000000000e+01;7.933893392529283517e+01
7.500000000000000000e+01;7.882425571990877700e+01
7.600000000000000000e+01;8.363655083787308797e+01
7.700000000000000000e+01;7.691838349185563573e+01
7.800000000000000000e+01;7.947426042658470635e+01
7.900000000000000000e+01;7.943345891453589047e+01
8.000000000000000000e+01;7.961348648402557160e+01
8.100000000000000000e+01;8.011889535166696419e+01
8.200000000000000000e+01;7.734967260231218233e+01
8.300000000000000000e+01;8.217439025375314543e+01
8.400000000000000000e+01;7.632123389865168406e+01
8.500000000000000000e+01;8.143632220220780482e+01
8.600000000000000000e+01;8.234229446976679867e+01
8.700000000000000000e+01;8.268181414023304399e+01
8.800000000000000000e+01;7.911168963652067987e+01
8.900000000000000000e+01;9.091999412238466505e+01
9.000000000000000000e+01;7.705495363630923578e+01
9.100000000000000000e+01;7.975613231582924811e+01
9.200000000000000000e+01;7.813320743431059157e+01
9.300000000000000000e+01;7.781678200778608812e+01
9.400000000000000000e+01;8.009176588465106761e+01
9.500000000000000000e+01;8.456373624555479296e+01
9.600000000000000000e+01;8.183692311833161170e+01
9.700000000000000000e+01;7.731897840286762857e+01
9.800000000000000000e+01;7.920796737671730625e+01
9.900000000000000000e+01;8.075015001257786196e+01
1.000000000000000000e+02;7.840862397004170248e+01
1.010000000000000000e+02;8.111245312014131059e+01
1.020000000000000000e+02;8.191840699114099777e+01
1.030000000000000000e+02;8.034837304793879298e+01
1.040000000000000000e+02;8.175772582747470096e+01
1.050000000000000000e+02;7.914166282726922930e+01
1.060000000000000000e+02;8.621583218018631101e+01
1.070000000000000000e+02;8.094342303897276736e+01
1.080000000000000000e+02;7.942391774502395663e+01
1.090000000000000000e+02;7.693379241848701611e+01
1.100000000000000000e+02;7.851601644988608086e+01
1.110000000000000000e+02;8.522001397058262739e+01
1.120000000000000000e+02;8.219661633693279157e+01
1.130000000000000000e+02;8.045834518359724541e+01
1.140000000000000000e+02;8.115394987720753761e+01
1.150000000000000000e+02;7.875117661824525328e+01
1.160000000000000000e+02;8.301585848425098391e+01
1.170000000000000000e+02;7.990752634260365994e+01
1.180000000000000000e+02;7.669877003236268820e+01
1.190000000000000000e+02;8.386697679011014372e+01
1.200000000000000000e+02;7.592086215433117502e+01
1.210000000000000000e+02;8.302951406401267320e+01
1.220000000000000000e+02;8.221421629934609143e+01
1.230000000000000000e+02;8.235738587809264288e+01
1.240000000000000000e+02;7.967384791656063214e+01
1.250000000000000000e+02;8.079640476535388416e+01
1.260000000000000000e+02;7.950681589652648995e+01
1.270000000000000000e+02;7.703846402735923959e+01
1.280000000000000000e+02;8.056824574950441331e+01
1.290000000000000000e+02;7.794553633173383389e+01
1.300000000000000000e+02;7.977704316137318585e+01
1.310000000000000000e+02;8.133217839721368136e+01
1.320000000000000000e+02;7.364331003828468170e+01
1.330000000000000000e+02;8.260081527072472340e+01
1.340000000000000000e+02;7.914587232009208151e+01
1.350000000000000000e+02;8.064851326971147216e+01
1.360000000000000000e+02;8.129063357076418583e+01
1.370000000000000000e+02;7.842436107492298447e+01
1.380000000000000000e+02;7.964195862591178354e+01
1.390000000000000000e+02;7.935589649488376551e+01
1.400000000000000000e+02;7.907032440802055362e+01
1.410000000000000000e+02;8.442686304948752252e+01
1.420000000000000000e+02;8.560674560708588388e+01
1.430000000000000000e+02;8.697506645729050945e+01
1.440000000000000000e+02;8.510173391865671988e+01
1.450000000000000000e+02;8.698537319864541928e+01
1.460000000000000000e+02;8.404173070373701648e+01
1.470000000000000000e+02;7.849281043595500762e+01
1.480000000000000000e+02;8.213156899930785926e+01
1.490000000000000000e+02;8.116472972034387112e+01
1.500000000000000000e+02;7.616441812692403346e+01
1.510000000000000000e+02;8.220560629404295128e+01
1.520000000000000000e+02;8.051674672246154785e+01
1.530000000000000000e+02;7.895226208176873683e+01
1.540000000000000000e+02;7.939307779643185370e+01
1.550000000000000000e+02;7.682741026920318461e+01
1.560000000000000000e+02;8.468636973866105677e+01
1.570000000000000000e+02;7.967079132302238520e+01
1.580000000000000000e+02;7.641088895949631876e+01
1.590000000000000000e+02;7.993945492577583423e+01
1.600000000000000000e+02;8.040800512963177482e+01
1.610000000000000000e+02;8.121449763778173292e+01
1.620000000000000000e+02;8.566771212473713604e+01
1.630000000000000000e+02;7.677390328076127446e+01
1.640000000000000000e+02;7.592259024227385567e+01
1.650000000000000000e+02;8.258101573574001009e+01
1.660000000000000000e+02;7.472386687641581204e+01
1.670000000000000000e+02;8.295124447268850076e+01
1.680000000000000000e+02;7.934597318706445890e+01
1.690000000000000000e+02;8.021871390092123022e+01
1.700000000000000000e+02;8.361792767203384358e+01
1.710000000000000000e+02;8.217032460084676870e+01
1.720000000000000000e+02;8.249348869690764730e+01
1.730000000000000000e+02;8.090708527786429727e+01
1.740000000000000000e+02;7.807653152365824667e+01
1.750000000000000000e+02;8.254664463495829807e+01
1.760000000000000000e+02;7.937329560012271656e+01
1.770000000000000000e+02;8.481322455035466135e+01
1.780000000000000000e+02;7.379720269122651644e+01
1.790000000000000000e+02;8.406391146932398328e+01
1.800000000000000000e+02;8.157742862722371058e+01
1.810000000000000000e+02;8.252899620882047316e+01
1.820000000000000000e+02;8.297971321360996910e+01
1.830000000000000000e+02;7.973897366155708255e+01
1.840000000000000000e+02;8.158067791732622709e+01
1.850000000000000000e+02;8.203893537095989075e+01
1.860000000000000000e+02;8.017154256221634512e+01
1.870000000000000000e+02;8.177213458091505061e+01
1.880000000000000000e+02;7.757829199998080583e+01
1.890000000000000000e+02;8.234765225747365491e+01
1.900000000000000000e+02;8.558531945515133543e+01
1.910000000000000000e+02;8.264627868518944354e+01
1.920000000000000000e+02;8.062070606113175586e+01
1.930000000000000000e+02;7.885850419276211198e+01
1.940000000000000000e+02;8.392834356184779665e+01
1.950000000000000000e+02;7.925475696590186203e+01
1.960000000000000000e+02;7.760794505723725933e+01
1.970000000000000000e+02;7.703753514914858158e+01
1.980000000000000000e+02;7.673236656796971999e+01
1.990000000000000000e+02;7.801101661201894899e+01
2.000000000000000000e+02;7.818104216291233399e+01
2.010000000000000000e+02;8.130969867700622444e+01
2.020000000000000000e+02;8.339745613295509941e+01
2.030000000000000000e+02;8.168400519030089413e+01
2.040000000000000000e+02;7.951108306471992648e+01
2.050000000000000000e+02;8.275222555978494654e+01
2.060000000000000000e+02;7.718902075172289301e+01
2.070000000000000000e+02;8.417226857779054683e+01
2.080000000000000000e+02;7.888335337857787977e+01
2.090000000000000000e+02;7.984167248832589792e+01
2.100000000000000000e+02;8.083100369760111903e+01
2.110000000000000000e+02;7.616404455480514457e+01
2.120000000000000000e+02;7.516541052862011441e+01
2.130000000000000000e+02;8.451621152091382783e+01
2.140000000000000000e+02;7.897630940662040189e+01
2.150000000000000000e+02;7.881315922195491908e+01
2.160000000000000000e+02;7.659870021475735768e+01
2.170000000000000000e+02;7.894609987943807994e+01
2.180000000000000000e+02;7.695050910164695779e+01
2.190000000000000000e+02;8.079411127367478684e+01
2.200000000000000000e+02;7.541714401608228968e+01
2.210000000000000000e+02;8.499725038734214877e+01
2.220000000000000000e+02;8.367084737640433900e+01
2.230000000000000000e+02;8.066426727022725629e+01
2.240000000000000000e+02;8.223718198450386296e+01
2.250000000000000000e+02;7.835353995894971035e+01
2.260000000000000000e+02;7.963113665622896065e+01
2.270000000000000000e+02;7.554785712097337580e+01
2.280000000000000000e+02;7.402635927438041108e+01
2.290000000000000000e+02;7.738399854987446247e+01
2.300000000000000000e+02;8.199540506651797500e+01
2.310000000000000000e+02;8.322080622184780907e+01
2.320000000000000000e+02;7.441319989778608601e+01
2.330000000000000000e+02;8.764758832697927460e+01
2.340000000000000000e+02;7.949240531687783573e+01
2.350000000000000000e+02;8.046240218982691772e+01
2.360000000000000000e+02;8.245363977366852737e+01
2.370000000000000000e+02;8.077636337948456458e+01
2.380000000000000000e+02;7.505454704773754315e+01
2.390000000000000000e+02;7.808159238305941585e+01
2.400000000000000000e+02;8.497752122582073753e+01
2.410000000000000000e+02;7.866691647406491938e+01
2.420000000000000000e+02;7.883029206459848126e+01
2.430000000000000000e+02;7.807160967137846797e+01
2.440000000000000000e+02;8.097738480889138657e+01
2.450000000000000000e+02;7.214812311878831963e+01
2.460000000000000000e+02;8.867982806263221107e+01
2.470000000000000000e+02;7.565014214907898804e+01
2.480000000000000000e+02;8.466722935836013164e+01
2.490000000000000000e+02;8.217772670523453371e+01
2.500000000000000000e+02;7.949593215174753880e+01
2.510000000000000000e+02;7.843185663489687443e+01
2.520000000000000000e+02;7.939384152504943870e+01
2.530000000000000000e+02;7.971369519968196471e+01
2.540000000000000000e+02;7.903340385055037132e+01
2.550000000000000000e+02;7.487491909072645058e+01
2.560000000000000000e+02;7.756511697982227815e+01
2.570000000000000000e+02;7.981439584126084696e+01
2.580000000000000000e+02;8.500925037906370108e+01
2.590000000000000000e+02;7.902487040871594104e+01
2.600000000000000000e+02;7.726989091000027088e+01
2.610000000000000000e+02;8.167516779704564556e+01
2.620000000000000000e+02;7.743354938510402974e+01
2.630000000000000000e+02;8.040623954723284328e+01
2.640000000000000000e+02;8.206867294799761225e+01
2.650000000000000000e+02;8.297722338085119986e+01
2.660000000000000000e+02;7.926493059350771375e+01
2.670000000000000000e+02;8.348200961790955432e+01
2.680000000000000000e+02;7.710351180846197394e+01
2.690000000000000000e+02;7.904080365144427844e+01
2.700000000000000000e+02;7.853207482637203896e+01
2.710000000000000000e+02;7.808103598973886506e+01
2.720000000000000000e+02;8.427343145688449511e+01
2.730000000000000000e+02;8.670485363969319792e+01
2.740000000000000000e+02;8.183408355578126248e+01
2.750000000000000000e+02;7.751303092995443933e+01
2.760000000000000000e+02;7.980527985178233052e+01
2.770000000000000000e+02;8.014882850972080064e+01
2.780000000000000000e+02;8.206495364427264860e+01
2.790000000000000000e+02;7.669661066365236479e+01
2.800000000000000000e+02;8.007882490946853693e+01
2.810000000000000000e+02;8.052068749830154104e+01
2.820000000000000000e+02;8.291865962545318780e+01
2.830000000000000000e+02;7.792995247673179904e+01
2.840000000000000000e+02;8.473308389182098210e+01
2.850000000000000000e+02;7.975387912231238374e+01
2.860000000000000000e+02;8.262157729376532700e+01
2.870000000000000000e+02;8.235428890273698244e+01
2.880000000000000000e+02;8.119525519662437318e+01
2.890000000000000000e+02;8.038379581727973289e+01
2.900000000000000000e+02;8.023500521643114780e+01
2.910000000000000000e+02;7.807221664899103075e+01
2.920000000000000000e+02;8.105409403081824848e+01
2.930000000000000000e+02;7.992604469110921173e+01
2.940000000000000000e+02;8.364764313089607128e+01
2.950000000000000000e+02;7.564397730166930955e+01
2.960000000000000000e+02;7.869950913429947548e+01
2.970000000000000000e+02;7.569559271799458600e+01
2.980000000000000000e+02;7.828483491896014357e+01
2.990000000000000000e+02;8.197857934834586047e+01
3.000000000000000000e+02;7.874607295703575005e+01
3.010000000000000000e+02;7.780069071209025822e+01
3.020000000000000000e+02;7.999058774210246270e+01
3.030000000000000000e+02;8.201148112413338254e+01
3.040000000000000000e+02;7.843883017473636698e+01
3.050000000000000000e+02;8.387336866107477817e+01
3.060000000000000000e+02;7.791589214625307136e+01
3.070000000000000000e+02;7.788313398723146008e+01
3.080000000000000000e+02;8.034186581636437552e+01
3.090000000000000000e+02;7.634815626801233179e+01
3.100000000000000000e+02;8.025978336584003614e+01
3.110000000000000000e+02;8.653182931992807880e+01
3.120000000000000000e+02;7.698647113818097409e+01
3.130000000000000000e+02;7.921205620479919673e+01
3.140000000000000000e+02;7.837788228009014802e+01
3.150000000000000000e+02;7.727559750488407531e+01
3.160000000000000000e+02;8.331425871002980443e+01
3.170000000000000000e+02;7.989558833439392060e+01
3.180000000000000000e+02;7.834647282970125559e+01
3.190000000000000000e+02;7.942364568584518736e+01
3.200000000000000000e+02;7.249112375187773694e+01
3.210000000000000000e+02;7.690926368008963721e+01
3.220000000000000000e+02;7.861702636355641971e+01
3.230000000000000000e+02;8.114719388457929483e+01
3.240000000000000000e+02;8.184056530950118713e+01
3.250000000000000000e+02;7.904032652983664775e+01
3.260000000000000000e+02;7.867430085456221889e+01
3.270000000000000000e+02;8.053341057875424269e+01
3.280000000000000000e+02;7.892218935747007436e+01
3.290000000000000000e+02;8.180811775926336793e+01
3.300000000000000000e+02;7.980277454047809726e+01
3.310000000000000000e+02;7.975274694443359635e+01
3.320000000000000000e+02;8.171251121264913309e+01
3.330000000000000000e+02;7.798231781593571554e+01
3.340000000000000000e+02;7.786194286065212111e+01
3.350000000000000000e+02;8.438048581847280616e+01
3.360000000000000000e+02;7.821107636137172392e+01
3.370000000000000000e+02;7.548223032981542246e+01
3.380000000000000000e+02;7.393153412475560060e+01
3.390000000000000000e+02;8.356805874443865889e+01
3.400000000000000000e+02;7.755805981125269000e+01
3.410000000000000000e+02;7.854332542577212450e+01
3.420000000000000000e+02;7.714368675676108467e+01
3.430000000000000000e+02;8.017296580965968644e+01
3.440000000000000000e+02;8.136240649625162291e+01
3.450000000000000000e+02;8.578699320431070419e+01
3.460000000000000000e+02;7.511634268257868996e+01
3.470000000000000000e+02;8.156820338660332936e+01
3.480000000000000000e+02;7.805102652448358924e+01
3.490000000000000000e+02;7.560191144397244045e+01
3.500000000000000000e+02;7.913441729011768189e+01
3.510000000000000000e+02;7.763317958423175469e+01
3.520000000000000000e+02;8.260203493208676662e+01
3.530000000000000000e+02;8.262112292521169366e+01
3.540000000000000000e+02;8.129167732013371506e+01
3.550000000000000000e+02;8.542351358494447311e+01
3.560000000000000000e+02;8.433308265225610967e+01
3.570000000000000000e+02;7.750573552714861592e+01
3.580000000000000000e+02;8.253474345661469158e+01
3.590000000000000000e+02;7.522682269087042073e+01
3.600000000000000000e+02;9.029979176244367522e+01
3.610000000000000000e+02;7.852860714646226370e+01
3.620000000000000000e+02;7.991911244665224956e+01
3.630000000000000000e+02;7.929671464303396533e+01
3.640000000000000000e+02;8.284188480831943480e+01
3.650000000000000000e+02;7.832473612577842914e+01
3.660000000000000000e+02;7.799624305350415909e+01
3.670000000000000000e+02;7.890004355467588937e+01
3.680000000000000000e+02;8.050874264129545566e+01
3.690000000000000000e+02;7.525411938828307257e+01
3.700000000000000000e+02;8.047265973327611732e+01
3.710000000000000000e+02;8.295033479216385786e+01
3.720000000000000000e+02;8.071144221991634993e+01
3.730000000000000000e+02;8.167157750593204923e+01
3.740000000000000000e+02;8.141017212232436862e+01
3.750000000000000000e+02;8.713546340909412891e+01
3.760000000000000000e+02;8.303399511519322118e+01
3.770000000000000000e+02;8.384023912562179248e+01
3.780000000000000000e+02;8.032641418156508450e+01
3.790000000000000000e+02;7.980595980381809795e+01
3.800000000000000000e+02;8.072113212704529417e+01
3.810000000000000000e+02;8.131395156438769334e+01
3.820000000000000000e+02;7.651628576983367225e+01
3.830000000000000000e+02;8.416727897399013614e+01
3.840000000000000000e+02;7.933209132638904748e+01
3.850000000000000000e+02;7.905053693784819302e+01
3.860000000000000000e+02;8.236639640599599943e+01
3.870000000000000000e+02;8.229643982434889438e+01
3.880000000000000000e+02;7.761235805215572725e+01
3.890000000000000000e+02;8.169121235644550438e+01
3.900000000000000000e+02;7.774217994565893264e+01
3.910000000000000000e+02;7.734965207083811833e+01
3.920000000000000000e+02;8.496053844235905217e+01
3.930000000000000000e+02;8.064508837696632781e+01
3.940000000000000000e+02;7.906134186824323251e+01
3.950000000000000000e+02;7.938541000826155880e+01
3.960000000000000000e+02;7.526862867518805444e+01
3.970000000000000000e+02;7.705359942420679431e+01
3.980000000000000000e+02;8.229058300831263750e+01
3.990000000000000000e+02;8.144798595038461997e+01
4.000000000000000000e+02;8.171136632019430124e+01
4.010000000000000000e+02;7.724681346571532004e+01
4.020000000000000000e+02;8.147235355365356213e+01
4.030000000000000000e+02;8.023068228981797745e+01
4.040000000000000000e+02;8.180942733897221331e+01
4.050000000000000000e+02;8.467949466716692086e+01
4.060000000000000000e+02;7.638698179130395260e+01
4.070000000000000000e+02;8.342808706394146157e+01
4.080000000000000000e+02;7.767403527559643805e+01
4.090000000000000000e+02;7.639982594916176595e+01
4.100000000000000000e+02;8.021610971459230655e+01
4.110000000000000000e+02;7.420033971633317549e+01
4.120000000000000000e+02;8.103748970428246423e+01
4.130000000000000000e+02;7.618417736118179562e+01
4.140000000000000000e+02;7.824773259997634511e+01
4.150000000000000000e+02;8.490931033553160034e+01
4.160000000000000000e+02;8.234464395187424657e+01
4.170000000000000000e+02;7.661143292168198116e+01
4.180000000000000000e+02;7.959666548559800958e+01
4.190000000000000000e+02;8.078503689914006713e+01
4.200000000000000000e+02;8.025199646366381501e+01
4.210000000000000000e+02;8.020257831517602654e+01
4.220000000000000000e+02;7.774849168640602670e+01
4.230000000000000000e+02;7.823151630970687620e+01
4.240000000000000000e+02;7.674340475725847455e+01
4.250000000000000000e+02;8.507604364237889172e+01
4.260000000000000000e+02;7.465421003509320030e+01
4.270000000000000000e+02;8.288370687498279210e+01
4.280000000000000000e+02;8.204954928921182500e+01
4.290000000000000000e+02;7.871719554710163891e+01
4.300000000000000000e+02;7.836079438065760883e+01
4.310000000000000000e+02;7.893414852828497885e+01
4.320000000000000000e+02;7.548556326725780252e+01
4.330000000000000000e+02;7.833127044751705625e+01
4.340000000000000000e+02;8.014195956388685715e+01
4.350000000000000000e+02;7.537221347622833889e+01
4.360000000000000000e+02;7.650794410758471997e+01
4.370000000000000000e+02;8.336325040055541535e+01
4.380000000000000000e+02;7.871533957983609753e+01
4.390000000000000000e+02;8.169973455851005895e+01
4.400000000000000000e+02;8.270114923585575184e+01
4.410000000000000000e+02;8.282185162967449799e+01
4.420000000000000000e+02;8.287162941170934971e+01
4.430000000000000000e+02;7.435219584060244813e+01
4.440000000000000000e+02;7.494262250866495378e+01
4.450000000000000000e+02;7.822625442137700702e+01
4.460000000000000000e+02;8.065408631452699240e+01
4.470000000000000000e+02;8.118528193020780748e+01
4.480000000000000000e+02;7.530322095574037178e+01
4.490000000000000000e+02;8.199091630760770499e+01
4.500000000000000000e+02;8.140956063045351243e+01
4.510000000000000000e+02;7.801866239925638524e+01
4.520000000000000000e+02;7.688654151410895565e+01
4.530000000000000000e+02;7.755606690922680002e+01
4.540000000000000000e+02;7.449720317358269028e+01
4.550000000000000000e+02;8.245326660942541253e+01
4.560000000000000000e+02;7.879606293903164271e+01
4.570000000000000000e+02;7.192701025869382647e+01
4.580000000000000000e+02;8.576068971657626605e+01
4.590000000000000000e+02;7.688192427789806516e+01
4.600000000000000000e+02;7.872220690049965697e+01
4.610000000000000000e+02;7.845639397906253976e+01
4.620000000000000000e+02;8.021066873066743597e+01
4.630000000000000000e+02;7.958462328865932989e+01
4.640000000000000000e+02;8.324889814222942164e+01
4.650000000000000000e+02;8.133119500422134251e+01
4.660000000000000000e+02;8.432964623351392675e+01
4.670000000000000000e+02;7.736873223506223951e+01
4.680000000000000000e+02;8.029266886498972156e+01
4.690000000000000000e+02;7.953737563908966024e+01
4.700000000000000000e+02;7.505117990887410429e+01
4.710000000000000000e+02;7.525015168989169467e+01
4.720000000000000000e+02;7.709536083789139127e+01
4.730000000000000000e+02;7.820829429024936985e+01
4.740000000000000000e+02;7.656193466313337126e+01
4.750000000000000000e+02;8.208034044932090012e+01
4.760000000000000000e+02;8.065665665800551665e+01
4.770000000000000000e+02;7.441107248010439434e+01
4.780000000000000000e+02;7.816771648836645170e+01
4.790000000000000000e+02;7.784224967428583852e+01
4.800000000000000000e+02;7.559573939360693373e+01
4.810000000000000000e+02;7.397164542596377146e+01
4.820000000000000000e+02;8.231531361216238452e+01
4.830000000000000000e+02;7.568950598068484226e+01
4.840000000000000000e+02;7.802835372687226823e+01
4.850000000000000000e+02;8.009590572176149692e+01
4.860000000000000000e+02;8.294122909423867895e+01
4.870000000000000000e+02;8.209477675507901040e+01
4.880000000000000000e+02;7.724007611585184918e+01
4.890000000000000000e+02;8.032137664949179623e+01
4.900000000000000000e+02;8.167278731539344960e+01
4.910000000000000000e+02;8.039966243008622371e+01
4.920000000000000000e+02;7.752518261190891735e+01
4.930000000000000000e+02;8.306139203319075648e+01
4.940000000000000000e+02;8.130408200006651498e+01
4.950000000000000000e+02;8.155397807164543167e+01
4.960000000000000000e+02;8.072488334871191284e+01
4.970000000000000000e+02;7.963443759208941231e+01
4.980000000000000000e+02;8.150098996262967432e+01
4.990000000000000000e+02;7.417973781880067463e+01
